FunctionId,SubmitTime,RTT,InvocationDelay,ResponseDelay,FunctionDuration,ActiveFunctionsAtRequest,ActiveFunctionsAtResponse
904,1309,1162,119.985595703125,15.318603515625,1026.695728302002,902,998
905,1309,1205,120.042724609375,13.667724609375,1071.2895393371582,903,999
906,1309,1208,119.427001953125,14.039794921875,1074.533224105835,904,999
907,1309,1211,119.240478515625,33.44482421875,1058.314561843872,905,999
908,1310,1235,110.92041015625,36.14599609375,1087.9337787628174,906,999
909,1310,1214,110.413818359375,15.468017578125,1088.118314743042,907,998
910,1310,1230,118.435791015625,14.17578125,1097.388505935669,908,999
911,1310,1153,105.25439453125,13.403076171875,1034.3425273895264,909,999
912,1310,1188,117.911865234375,15.409912109375,1054.678201675415,910,999
913,1311,1249,121.340087890625,34.56787109375,1093.0919647216797,911,998
914,1311,1186,117.98095703125,14.09814453125,1053.9207458496094,912,999
915,1311,1208,119.97314453125,32.968505859375,1055.058479309082,913,999
916,1311,1193,107.935302734375,14.825927734375,1070.2388286590576,914,999
917,1311,1229,110.833251953125,33.726806640625,1084.439992904663,915,998
918,1311,1169,116.36181640625,14.402099609375,1038.2359027862549,916,998
919,1311,1212,109.023681640625,14.46923828125,1088.5071754455566,917,999
920,1312,1209,114.7880859375,14.9482421875,1079.263687133789,918,999
921,1312,1228,113.6953125,14.487060546875,1099.8175144195557,919,997
922,1312,1250,127.458984375,14.278564453125,1108.262300491333,920,999
923,1312,1230,114.254638671875,14.531494140625,1101.2136936187744,921,999
924,1313,1215,116.698486328125,13.984375,1084.3172073364258,922,999
925,1313,1229,116.751220703125,16.123779296875,1096.1251258850098,923,999
926,1314,1199,114.47021484375,14.522705078125,1070.007085800171,924,999
927,1314,1228,106.17236328125,32.97119140625,1088.8564586639404,925,999
928,1314,1210,100.55810546875,13.9150390625,1095.5266952514648,926,999
929,1314,1168,110.647216796875,15.0,1042.3526763916016,927,999
930,1314,1233,115.4384765625,13.79736328125,1104.7639846801758,928,999
931,1315,1184,118.780029296875,15.075927734375,1050.1441955566406,929,999
932,1315,1248,116.100830078125,14.081787109375,1117.8174018859863,930,999
933,1315,1202,113.34912109375,13.552734375,1075.0980377197266,931,999
934,1318,1222,111.028076171875,15.124267578125,1095.8478450775146,932,999
935,1319,1200,109.643310546875,32.4287109375,1057.9280853271484,933,999
936,1319,1202,108.331787109375,14.613525390625,1079.054594039917,934,999
937,1322,1212,107.172119140625,13.36279296875,1091.4652347564697,935,999
938,1341,1241,108.164306640625,32.880615234375,1099.9550819396973,935,999
939,1341,1117,27.2119140625,13.597412109375,1076.190710067749,936,998
940,1341,1137,33.803955078125,14.666259765625,1088.5298252105713,937,999
941,1342,1211,108.781005859375,14.579345703125,1087.639570236206,938,999
942,1349,1207,97.04052734375,13.882568359375,1096.0767269134521,938,999
943,1352,1138,25.710693359375,15.323486328125,1096.9657897949219,939,999
944,1354,1213,102.75634765625,14.146484375,1096.0972309112549,940,999
945,1355,1201,103.0322265625,14.384765625,1083.582878112793,940,999
946,1356,1198,104.79541015625,33.37158203125,1059.83304977417,941,999
947,1358,1177,101.312744140625,14.1396484375,1061.5477561950684,942,999
948,1358,1197,104.005859375,14.248291015625,1078.7458419799805,943,999
949,1358,1225,93.90380859375,14.588134765625,1116.5080070495605,944,999
950,1358,1212,98.755859375,33.28076171875,1079.9634456634521,945,999
951,1358,1178,97.78515625,13.5283203125,1066.6863918304443,946,999
952,1358,1197,101.110107421875,33.671630859375,1062.218427658081,947,999
953,1359,1195,102.50634765625,13.664306640625,1078.829288482666,948,999
954,1362,1231,103.023681640625,14.8017578125,1113.1744384765625,949,997
955,1366,1111,18.282470703125,13.779052734375,1078.9384841918945,949,998
956,1366,1188,95.10986328125,33.5810546875,1059.3090057373047,950,999
957,1366,1206,102.19482421875,15.52734375,1088.277816772461,951,999
958,1366,1201,94.619873046875,14.658203125,1091.722011566162,952,999
959,1366,1186,97.218994140625,13.452880859375,1075.3281116485596,953,999
960,1366,1205,100.487060546875,33.8662109375,1071.6466903686523,954,999
961,1367,1205,95.651123046875,12.811767578125,1096.5371131896973,955,998
962,1367,1248,98.726806640625,34.8642578125,1114.4089698791504,956,999
963,1367,1205,99.392822265625,14.0,1091.6073322296143,957,999
964,1367,1226,96.25830078125,32.080810546875,1097.661018371582,958,999
965,1367,1240,145.76611328125,15.78466796875,1078.4492492675781,959,998
966,1367,1165,99.803466796875,15.5615234375,1049.6349334716797,960,999
967,1370,1222,94.763671875,34.3115234375,1092.9248332977295,961,999
968,1370,1182,93.52197265625,13.863525390625,1074.6145248413086,962,999
969,1372,1218,99.1845703125,14.63330078125,1104.182243347168,963,999
970,1372,1198,97.29443359375,33.0546875,1067.6507949829102,964,999
971,1372,1218,98.178466796875,14.63330078125,1105.1881313323975,965,999
972,1372,1196,101.54541015625,13.72119140625,1080.733299255371,966,999
973,1372,1199,95.581298828125,15.296630859375,1088.1221294403076,967,999
974,1372,1188,99.56689453125,13.990234375,1074.4428634643555,968,999
975,1373,1198,94.178955078125,31.534912109375,1072.2861289978027,969,999
976,1374,1077,19.321533203125,14.52587890625,1043.1525707244873,970,999
977,1374,1214,95.7529296875,13.50146484375,1104.745626449585,971,999
978,1374,1196,94.147216796875,13.317626953125,1088.5350704193115,971,999
979,1378,1188,100.02490234375,33.75048828125,1054.2244911193848,972,999
980,1378,1189,99.769775390625,14.72412109375,1074.5060443878174,973,999
981,1378,1212,117.870361328125,14.09326171875,1080.0364017486572,974,998
982,1378,1262,111.2802734375,33.67529296875,1117.044448852539,975,999
983,1378,1210,91.881591796875,13.529296875,1104.5892238616943,976,999
984,1379,1227,99.652587890625,14.374755859375,1112.9724979400635,977,999
985,1379,1189,98.878173828125,15.97119140625,1074.150800704956,978,999
986,1379,1190,94.313720703125,15.40380859375,1080.28244972229,979,999
987,1379,1221,93.6181640625,14.416748046875,1112.9651069641113,980,999
988,1379,1149,92.786376953125,14.158447265625,1042.0551300048828,981,999
989,1387,1055,18.864990234375,13.9951171875,1022.1400260925293,981,999
990,1387,1207,104.84130859375,14.0224609375,1088.1361961364746,982,999
991,1387,1171,102.1015625,14.054931640625,1054.8434257507324,983,999
992,1387,1172,102.33642578125,14.50048828125,1055.1631450653076,984,999
993,1388,1213,101.91357421875,14.323486328125,1096.7628955841064,985,999
994,1388,1077,19.4443359375,14.770263671875,1042.785406112671,986,999
995,1388,1218,98.796630859375,34.369140625,1084.834337234497,987,999
996,1388,1191,103.18359375,13.959716796875,1073.8568305969238,988,999
997,1389,1208,101.27197265625,34.0087890625,1072.7190971374512,989,999
998,1389,1222,93.4658203125,14.86962890625,1113.6646270751953,989,999
999,1389,1191,101.61767578125,14.249267578125,1075.1330852508545,990,999
1000,1389,1189,100.620361328125,14.566650390625,1073.8129615783691,991,999
1001,1389,1167,102.45751953125,14.7958984375,1049.7467517852783,992,998
1002,1389,1213,97.9990234375,14.8125,1100.1884937286377,993,999
1003,1389,1227,100.768310546875,34.0244140625,1093.2073593139648,994,999
1004,1389,1202,108.959228515625,13.85791015625,1080.1830291748047,995,998
1005,1390,1228,102.019775390625,15.00537109375,1110.9747886657715,996,999
1006,1390,1175,96.317626953125,33.7548828125,1045.9275245666504,997,999
1007,1390,1207,97.713623046875,14.559326171875,1094.7270393371582,998,999
1008,1390,1211,97.222900390625,34.35205078125,1079.4250965118408,999,999
1009,1390,1215,95.8203125,14.889892578125,1104.2897701263428,1000,999
1010,1393,1111,17.645263671875,14.365234375,1078.9895057678223,1000,998
1011,1421,1117,19.571533203125,33.805908203125,1063.6224746704102,1000,999
1012,1423,1135,20.1435546875,14.563720703125,1100.292682647705,1000,999
1013,1423,1133,18.894775390625,33.211669921875,1080.8935165405273,1000,999
1014,1424,1112,20.88232421875,13.408447265625,1077.7091979980469,1000,999
